id,imagej_0,imagej_1,imagej_2,imagej_3,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,efd_0,efd_1,efd_2,efd_3,efd_4,efd_5,efd_6,efd_7,efd_8,efd_9,efd_10,efd_11,efd_12,efd_13,efd_14,efd_15,efd_16,efd_17,efd_18,efd_19,efd_20,efd_21,efd_22,efd_23,efd_24,efd_25,efd_26,efd_27,efd_28,efd_29,efd_30,efd_31,skel_0,skel_1,skel_2,skel_3,skel_4,skel_5
81,0.46596328261032705,3.151214619343913,0.2730902880122036,0.7620944502830796,2.900386000996331,5.976306674781956,9.721581537622987,10.299375994499115,20.30986144182845,13.287532488140148,-22.565805803497394,0.6595621817815284,1.2099506955543113,-0.751650003900479,-2.1090281618244973,0.7268973845115224,1.12390778603181,-0.33512657057679524,-0.10565027538175674,0.5307503158231631,0.619019032040664,-0.018620376619857406,0.29703842679425757,0.1970287988124629,0.10595098327545406,0.08233545732081729,0.18737942776730035,-0.10401710479790534,-0.11872384226248422,0.016804139716638723,0.02513055937961298,-0.21056188729102174,-0.05911186084098168,-0.06194837286697182,-0.02189668568462352,-0.14196482218105863,0.03723335339516346,-0.07199382176991624,-0.01324871987539695,-0.011568236517247341,0.0511268869404143,-0.027449164315597095,-0.013562605193023079,505.0,43.863848278871195,0.3726481569643892,65.7419196555744,1.0,0.0
83,0.41291457634396117,3.0069759967821295,0.2459959593206263,0.6963740087249863,2.851121847559891,5.8951580428583865,9.074238557145307,9.557906293654382,18.87412065590527,12.505861104059333,-20.46637925847773,0.9998850536006693,1.2623905048911481,0.015161780435900619,-1.6232529657379031,0.46121966110358364,1.1487777983292324,-0.15962918284613187,-0.018061056754033904,0.15954718443007507,0.5148980661047389,-0.1951635915734382,0.2348788574453338,0.03653747501254121,0.012676128590961205,-0.12661037724490287,0.1209392917165932,-0.06023404904733512,-0.18761823760256854,-0.05123155582375649,-0.030308389408411896,-0.09520043539810764,-0.12567669730873088,0.006629046885463513,-0.07931328672741951,-0.04556003452278296,-0.0036417086463787583,0.039332615455903476,-0.04854923564420451,0.011984032967638879,0.05764402162910935,0.03157091243202856,0.0002639179161901844,591.0,36.77662969541651,0.38554596581065903,65.36818798161687,1.0,0.0676818950930626
97,0.4738991974832213,2.9553328987605854,0.27484017606893285,0.768129518019053,2.8977520701263777,5.9952786606784825,9.273789773167792,9.739118001128734,19.245681793480248,12.737199285632682,-20.893494869504025,0.8331203266970343,1.240013320126842,-0.5530917837431929,-1.357115045525137,0.48631940229404563,0.888845901047619,-0.3763306777490833,0.002260357811469361,0.2903896045876142,0.43306304368973714,-0.12240645436097805,0.2447886851627193,0.06835130981310845,-0.015237890779685747,-0.001408472814390007,0.10237995485083996,-0.10509325296623157,-0.1615369510586608,-0.005263224137041643,-0.03322072393698941,-0.12959478006529185,-0.07928651820945676,-0.028603447895325016,-0.05335190055985295,-0.04001455733618693,0.03522469625543653,-0.015930942964537412,-0.010564960865914153,0.04466608473735189,0.04708648200723513,0.010425057216724891,0.012474240186784946,517.0,45.5754497798944,0.31200468124988234,72.00694410957877,1.0,0.027079303675048357
96,0.46205891367160185,3.163984776856291,0.2758201875446394,0.7942423328662398,2.9050260033335245,5.984163060107843,9.770859005723482,10.311510387029127,20.352939782816836,13.304068749836569,-21.82687811708581,0.010046560347217822,0.3901047831532864,-0.9999495320390873,0.03357204992541727,0.0009195952083334823,0.07702501567612273,0.09950007423845018,-0.007660827807276621,0.014169723347736626,0.13919312564286832,-0.06075644563049679,0.004837350142507874,0.0018674621857862862,0.014485654308363106,-0.002943161980704835,0.0006087547148233906,0.002131928651614014,0.017696097429410893,-0.037357604286240964,0.006144356733727209,-0.006848683243872429,-0.03618680266669857,-0.008083343925675644,0.001549997165840315,-0.0011825993891763345,-0.00841752498313227,0.005194780953196547,-0.001397753411519474,-0.0008786823528233058,-0.0098222246257021,0.013400096389473447,-0.003649908684090543,501.0,44.30680933329504,0.3563284922696573,64.25729530566937,1.0,0.0
25,0.5234191725619857,2.691644429074869,0.3139545533604493,0.8268669994563337,2.9464641949387684,6.134246520360146,9.482138394948278,10.044518704545599,19.80784768837785,13.111642250982966,-22.657437083025872,0.030808455518352613,-0.4366862005402886,0.9995253068675019,0.037266367885489225,-0.008329467048218984,0.11572140306080692,0.07805762649447379,0.002186261471861361,0.016127118364690936,-0.13236486731508582,0.054371005602912664,0.007429059862493616,0.0017009313562322797,-0.010135238721377627,0.030319992196370067,0.0036228720526294,0.0027040844975131603,-0.018428194128431528,-0.0017177342991729207,0.0008358846351304046,0.005989401576719745,-0.028549556910326613,0.010349542173932693,0.002319111676487963,-0.0017260213085253248,0.004204057532776182,-0.003504081441190799,-0.0005280580112323403,0.0028326489489483918,-0.01236493465524521,-0.0006770033431838024,-0.00030022067704421704,284.0,58.1871782466314,0.19203516090106165,81.93289937503738,48.0,0.02464788732394366
Ca7,0.44090784815601197,2.5665344218286115,0.30830799372346934,0.7350997365449755,2.933353268748239,6.132485308249447,9.455744801471742,10.183092839599311,20.002650804545166,13.249585078559731,21.59922550411124,-0.8059367618982998,2.3301524032736562,0.5920016349815964,2.920001291521256,0.04847201540023606,2.3302188003388022,-0.2543536702700305,-0.2535050216800826,0.1804155178649117,0.8969932676116323,-0.5703390370741979,-0.3934900910751201,-0.06275896671243425,-0.05322535263736974,-0.26195226974317004,0.0408043913922344,-0.17715682382055178,-0.3566617158896277,0.08573254477356479,0.1728519103996739,-0.0964491888245333,-0.23274400060997094,0.1887985035509788,0.032384233776902145,0.03395976022844585,-0.0546465139764863,0.0388573216528511,-0.08468282564153136,0.08816446523795701,0.05800688864576043,-0.060159013154792995,-0.059431658509140256,703.0,40.905943595153865,0.4575381947164578,71.30918594402827,1.0,0.0
109,0.38231373877620983,4.538129875341705,0.19989010399714238,0.7553186151530357,2.7859495579302926,5.656316545692039,9.948280204196532,10.189918792590163,20.259853737915677,13.024441958519064,-21.466853604042953,-0.8397365643675396,1.4457816431758863,-0.5429940169690648,-0.9233124390781675,0.6228349430522552,0.6117826197777284,-0.9154777006164961,-0.9457803337477054,-0.11770302982250024,1.3063765554273337,-0.2659581303454986,0.15523992946878665,0.4219136998893423,0.05195815894513864,-0.2623095509387492,0.10092679840547664,0.31662393568857133,0.549318572462044,-0.042001247019153726,0.17245950995425716,0.08591509183386868,-0.2682488365360701,0.08159611513295484,0.031192123457791047,0.12011872322051642,-0.009169038175001018,-0.013148778028334468,0.07436404337603636,-0.13477582482831846,-0.1762283705755395,0.054244286686466234,-0.09588099254284242,476.0,32.33709395817663,0.2788074231235644,47.01063709417264,1.0,0.0
Ca43,0.4003643878718915,2.6900414893686646,0.2672513630146916,0.6923151956560615,2.876454548816752,5.994518628659827,9.03420604561538,9.56991546668671,18.872091382521702,12.567301368465714,-20.50976072580373,0.08953684904459348,-0.42321323113180614,0.9959835102365729,0.20376895013509239,-0.07296052402708506,0.15624725231457143,0.13631333657983966,0.05299192328239664,0.08831995916849013,-0.12940257599100857,0.06241974080934954,0.04624400655257196,0.013096114091360078,-0.0091632118974684,0.006398820405552165,-0.0006113616138491799,-0.018673843378615468,0.005023023556526002,0.019114864331512164,0.02242645260460548,0.03625625829261237,-0.012698506603654968,0.002615764047368901,0.01918130567893824,0.005145142600013361,-0.002490971408995969,0.0023126512163283166,-0.007529506364428538,-0.005685523229976731,-0.0031207131904883384,-0.0005675401321157975,0.012463800806834,1705.0,30.026089014833897,0.5968352632236402,70.0,1.0,0.20527859237536658
21,0.785889162147888,1.3063188060133493,0.7416279849918379,0.9840842860345214,3.1756314833461428,7.517883022266744,10.708373562087202,12.533714356223175,24.300434574522836,16.406134356755118,24.310222336720805,0.9539043282196163,0.5567778939105503,-0.30011086718724866,0.7481432657786731,0.4582628769069652,0.2489118953472895,-0.11779519673015879,0.04282166697793214,0.0713022998455521,0.09992716627239068,0.0054212611962309865,-0.06366788581957983,-0.04050823432168898,0.05474672677966232,0.017406151465076108,-0.01788933183108904,-0.009215912133297652,0.04874371321632134,-0.009298360133483506,0.01180885351404431,-0.00021072375601195143,0.03815014808419029,-0.007959154963309172,0.002408086905483435,-0.020613667329611875,0.015409393201171167,0.006950948390310714,-0.005633071897645752,-0.024261104289943543,-4.8711147728367166e-05,0.00621455073186677,0.0009828268168029272,865.0,80.57978008815957,0.5513937313062331,150.86749152816188,1.0,0.2508670520231214
36,0.5007759725566123,2.291986965723543,0.34462234820330157,0.7969050424858897,2.967415154357031,6.269603059067477,9.243109886693075,9.880989005641913,19.443061057754807,13.01586271850603,21.434315575362113,0.03389091721633357,0.4398361182157686,-0.9994255378617436,0.07091456962900146,0.022340619172319595,0.1585723760129902,0.09831704365534444,-0.014062165405384016,0.0265377112802927,0.12793495883012082,-0.060251966900446464,0.01171857992027893,-0.0027154286033148328,-0.009238170541756704,0.03670855647036684,-0.012094947724584198,0.0029645306357755055,0.00821720045626337,-0.006110537068513365,0.001201526959243266,-0.012969654656316462,-0.030381407397108578,0.012554314632699402,-0.006433020913550389,-0.0027697303501029013,-0.005757434568209873,-0.0025636737059619246,0.0018771447977468944,-0.007916239823952459,-0.010733968494999154,0.0016992865636532672,-0.0009319706057274525,649.0,47.358682352702694,0.4382104401467445,86.92525524840292,1.0,0.1864406779661017
Ca5,0.46989065249692724,3.0594405984868502,0.28527309099937853,0.7939235166031573,2.916927737313728,6.020158884945603,9.787926501597243,10.346515317915983,20.413975228205608,13.357067038614213,21.893033440046718,0.9850458413043773,1.427810694833217,-0.17229245639014915,-2.719072828423623,0.7798797005923407,1.4993578862010473,-0.12958136282476782,0.09357209114319016,0.5263387073225664,0.9750049692693106,-0.11149205185976005,0.6851687505328942,0.1776429854247705,0.23873975059997563,-0.14373947602732043,0.44308653450254265,-0.043128307329642665,-0.25322154708109235,-0.11975603979250868,0.021699579098579978,-0.13575904006747927,-0.29294133629275965,-0.06231206713476532,-0.20027162784997907,-0.12608263511270826,-0.09007366365757882,-0.004656189187565913,-0.1692541647041213,-0.023501513573748457,0.07784378153721613,0.05628754978759718,-0.027709957170407223,662.0,42.38713333189653,0.39099160154523144,65.92419889539804,1.0,0.0
